t(s)	x(m)	v(m/s)
0.0002301	0.000226903	0.977156
0.0002304	0.000227196	0.97712
0.0002307	0.000227489	0.977084
0.000231	0.000227783	0.977047
0.0002313	0.000228076	0.977011
0.0002316	0.000228369	0.976974
0.0002319	0.000228662	0.976938
0.0002322	0.000228955	0.976901
0.0002325	0.000229248	0.976865
0.0002328	0.000229541	0.976828
0.0002331	0.000229834	0.976791
0.0002334	0.000230127	0.976754
0.0002337	0.00023042	0.976717
0.000234	0.000230713	0.976681
0.0002343	0.000231006	0.976644
0.0002346	0.000231299	0.976607
0.0002349	0.000231592	0.976569
0.0002352	0.000231885	0.976532
0.0002355	0.000232178	0.976495
0.0002358	0.000232471	0.976458
0.0002361	0.000232764	0.976421
0.0002364	0.000233057	0.976383
0.0002367	0.00023335	0.976346
0.000237	0.000233643	0.976308
0.0002373	0.000233936	0.976271
0.0002376	0.000234228	0.976233
0.0002379	0.000234521	0.976196
0.0002382	0.000234814	0.976158
0.0002385	0.000235107	0.97612
0.0002388	0.0002354	0.976082
0.0002391	0.000235693	0.976044
0.0002394	0.000235985	0.976007
0.0002397	0.000236278	0.975969
0.00024	0.000236571	0.975931
0.0002403	0.000236864	0.975893
0.0002406	0.000237157	0.975854
0.0002409	0.000237449	0.975816
0.0002412	0.000237742	0.975778
0.0002415	0.000238035	0.97574
0.0002418	0.000238327	0.975701
0.0002421	0.00023862	0.975663
0.0002424	0.000238913	0.975624
0.0002427	0.000239206	0.975586
0.000243	0.000239498	0.975547
0.0002433	0.000239791	0.975509
0.0002436	0.000240084	0.97547
0.0002439	0.000240376	0.975431
0.0002442	0.000240669	0.975392
0.0002445	0.000240961	0.975354
0.0002448	0.000241254	0.975315
0.0002451	0.000241547	0.975276
0.0002454	0.000241839	0.975237
0.0002457	0.000242132	0.975198
0.000246	0.000242424	0.975158
0.0002463	0.000242717	0.975119
0.0002466	0.000243009	0.97508
0.0002469	0.000243302	0.975041
0.0002472	0.000243594	0.975001
0.0002475	0.000243887	0.974962
0.0002478	0.000244179	0.974922
0.0002481	0.000244472	0.974883
0.0002484	0.000244764	0.974843
0.0002487	0.000245057	0.974804
0.000249	0.000245349	0.974764
0.0002493	0.000245642	0.974724
0.0002496	0.000245934	0.974684
0.0002499	0.000246226	0.974644
0.0002502	0.000246519	0.974605
0.0002505	0.000246811	0.974565
0.0002508	0.000247104	0.974524
0.0002511	0.000247396	0.974484
0.0002514	0.000247688	0.974444
0.0002517	0.000247981	0.974404
0.000252	0.000248273	0.974364
0.0002523	0.000248565	0.974323
0.0002526	0.000248857	0.974283
0.0002529	0.00024915	0.974243
0.0002532	0.000249442	0.974202
0.0002535	0.000249734	0.974162
0.0002538	0.000250027	0.974121
0.0002541	0.000250319	0.97408
0.0002544	0.000250611	0.97404
0.0002547	0.000250903	0.973999
0.000255	0.000251195	0.973958
0.0002553	0.000251488	0.973917
0.0002556	0.00025178	0.973876
0.0002559	0.000252072	0.973835
0.0002562	0.000252364	0.973794
0.0002565	0.000252656	0.973753
0.0002568	0.000252948	0.973712
0.0002571	0.00025324	0.97367
0.0002574	0.000253532	0.973629
0.0002577	0.000253825	0.973588
0.000258	0.000254117	0.973546
0.0002583	0.000254409	0.973505
0.0002586	0.000254701	0.973463
0.0002589	0.000254993	0.973422
0.0002592	0.000255285	0.97338
0.0002595	0.000255577	0.973338
0.0002598	0.000255869	0.973297
0.0002601	0.000256161	0.973255
0.0002604	0.000256453	0.973213
0.0002607	0.000256745	0.973171
0.000261	0.000257037	0.973129
0.0002613	0.000257329	0.973087
0.0002616	0.00025762	0.973045
0.0002619	0.000257912	0.973003
0.0002622	0.000258204	0.972961
0.0002625	0.000258496	0.972918
0.0002628	0.000258788	0.972876
0.0002631	0.00025908	0.972834
0.0002634	0.000259372	0.972791
0.0002637	0.000259664	0.972749
0.000264	0.000259955	0.972706
0.0002643	0.000260247	0.972663
0.0002646	0.000260539	0.972621
0.0002649	0.000260831	0.972578
0.0002652	0.000261123	0.972535
0.0002655	0.000261414	0.972492
0.0002658	0.000261706	0.972449
0.0002661	0.000261998	0.972406
0.0002664	0.000262289	0.972363
0.0002667	0.000262581	0.97232
0.000267	0.000262873	0.972277
0.0002673	0.000263165	0.972234
0.0002676	0.000263456	0.972191
0.0002679	0.000263748	0.972147
0.0002682	0.000264039	0.972104
0.0002685	0.000264331	0.972061
0.0002688	0.000264623	0.972017
0.0002691	0.000264914	0.971974
0.0002694	0.000265206	0.97193
0.0002697	0.000265497	0.971886
0.00027	0.000265789	0.971843
0.0002703	0.000266081	0.971799
0.0002706	0.000266372	0.971755
0.0002709	0.000266664	0.971711
0.0002712	0.000266955	0.971667
0.0002715	0.000267247	0.971623
0.0002718	0.000267538	0.971579
0.0002721	0.00026783	0.971535
0.0002724	0.000268121	0.971491
0.0002727	0.000268412	0.971446
0.000273	0.000268704	0.971402
0.0002733	0.000268995	0.971358
0.0002736	0.000269287	0.971313
0.0002739	0.000269578	0.971269
0.0002742	0.000269869	0.971224
0.0002745	0.000270161	0.97118
0.0002748	0.000270452	0.971135
0.0002751	0.000270744	0.97109
0.0002754	0.000271035	0.971045
0.0002757	0.000271326	0.971001
0.000276	0.000271617	0.970956
0.0002763	0.000271909	0.970911
0.0002766	0.0002722	0.970866
0.0002769	0.000272491	0.970821
0.0002772	0.000272782	0.970775
0.0002775	0.000273074	0.97073
0.0002778	0.000273365	0.970685
0.0002781	0.000273656	0.97064
0.0002784	0.000273947	0.970594
0.0002787	0.000274238	0.970549
0.000279	0.00027453	0.970503
0.0002793	0.000274821	0.970458
0.0002796	0.000275112	0.970412
0.0002799	0.000275403	0.970366
0.0002802	0.000275694	0.970321
0.0002805	0.000275985	0.970275
0.0002808	0.000276276	0.970229
0.0002811	0.000276567	0.970183
0.0002814	0.000276858	0.970137
0.0002817	0.000277149	0.970091
0.000282	0.00027744	0.970045
0.0002823	0.000277731	0.969999
0.0002826	0.000278022	0.969953
0.0002829	0.000278313	0.969906
0.0002832	0.000278604	0.96986
0.0002835	0.000278895	0.969814
0.0002838	0.000279186	0.969767
0.0002841	0.000279477	0.969721
0.0002844	0.000279768	0.969674
0.0002847	0.000280059	0.969627
0.000285	0.00028035	0.969581
0.0002853	0.000280641	0.969534
0.0002856	0.000280932	0.969487
0.0002859	0.000281222	0.96944
0.0002862	0.000281513	0.969393
0.0002865	0.000281804	0.969346
0.0002868	0.000282095	0.969299
0.0002871	0.000282386	0.969252
0.0002874	0.000282676	0.969205
0.0002877	0.000282967	0.969158
0.000288	0.000283258	0.96911
0.0002883	0.000283549	0.969063
0.0002886	0.000283839	0.969016
0.0002889	0.00028413	0.968968
0.0002892	0.000284421	0.968921
0.0002895	0.000284711	0.968873
0.0002898	0.000285002	0.968825
0.0002901	0.000285293	0.968778
0.0002904	0.000285583	0.96873
0.0002907	0.000285874	0.968682
0.000291	0.000286165	0.968634
0.0002913	0.000286455	0.968586
0.0002916	0.000286746	0.968538
0.0002919	0.000287036	0.96849
0.0002922	0.000287327	0.968442
0.0002925	0.000287617	0.968394
0.0002928	0.000287908	0.968345
0.0002931	0.000288198	0.968297
0.0002934	0.000288489	0.968249
0.0002937	0.000288779	0.9682
0.000294	0.00028907	0.968152
0.0002943	0.00028936	0.968103
0.0002946	0.000289651	0.968055
0.0002949	0.000289941	0.968006
0.0002952	0.000290231	0.967957
0.0002955	0.000290522	0.967908
0.0002958	0.000290812	0.967859
0.0002961	0.000291103	0.96781
0.0002964	0.000291393	0.967761
0.0002967	0.000291683	0.967712
0.000297	0.000291973	0.967663
0.0002973	0.000292264	0.967614
0.0002976	0.000292554	0.967565
0.0002979	0.000292844	0.967516
0.0002982	0.000293135	0.967466
0.0002985	0.000293425	0.967417
0.0002988	0.000293715	0.967367
0.0002991	0.000294005	0.967318
0.0002994	0.000294295	0.967268
0.0002997	0.000294586	0.967218
0.0003	0.000294876	0.967169
0.0003003	0.000295166	0.967119
0.0003006	0.000295456	0.967069
0.0003009	0.000295746	0.967019
0.0003012	0.000296036	0.966969
0.0003015	0.000296326	0.966919
0.0003018	0.000296616	0.966869
0.0003021	0.000296906	0.966819
0.0003024	0.000297196	0.966768
0.0003027	0.000297486	0.966718
0.000303	0.000297776	0.966668
0.0003033	0.000298066	0.966617
0.0003036	0.000298356	0.966567
0.0003039	0.000298646	0.966516
0.0003042	0.000298936	0.966466
0.0003045	0.000299226	0.966415
0.0003048	0.000299516	0.966364
0.0003051	0.000299806	0.966314
0.0003054	0.000300096	0.966263
0.0003057	0.000300386	0.966212
0.000306	0.000300676	0.966161
0.0003063	0.000300966	0.96611
0.0003066	0.000301255	0.966059
0.0003069	0.000301545	0.966007
0.0003072	0.000301835	0.965956
0.0003075	0.000302125	0.965905
0.0003078	0.000302415	0.965854
0.0003081	0.000302704	0.965802
0.0003084	0.000302994	0.965751
0.0003087	0.000303284	0.965699
0.000309	0.000303573	0.965648
0.0003093	0.000303863	0.965596
0.0003096	0.000304153	0.965544
0.0003099	0.000304442	0.965492
0.0003102	0.000304732	0.96544
0.0003105	0.000305022	0.965389
0.0003108	0.000305311	0.965337
0.0003111	0.000305601	0.965285
0.0003114	0.00030589	0.965232
0.0003117	0.00030618	0.96518
0.000312	0.00030647	0.965128
0.0003123	0.000306759	0.965076
0.0003126	0.000307049	0.965023
0.0003129	0.000307338	0.964971
0.0003132	0.000307628	0.964918
0.0003135	0.000307917	0.964866
0.0003138	0.000308207	0.964813
0.0003141	0.000308496	0.964761
0.0003144	0.000308785	0.964708
0.0003147	0.000309075	0.964655
0.000315	0.000309364	0.964602
0.0003153	0.000309654	0.964549
0.0003156	0.000309943	0.964496
0.0003159	0.000310232	0.964443
0.0003162	0.000310522	0.96439
0.0003165	0.000310811	0.964337
0.0003168	0.0003111	0.964284
0.0003171	0.000311389	0.96423
0.0003174	0.000311679	0.964177
0.0003177	0.000311968	0.964123
0.000318	0.000312257	0.96407
0.0003183	0.000312546	0.964016
0.0003186	0.000312836	0.963963
0.0003189	0.000313125	0.963909
0.0003192	0.000313414	0.963855
0.0003195	0.000313703	0.963801
0.0003198	0.000313992	0.963748
0.0003201	0.000314281	0.963694
0.0003204	0.00031457	0.96364
0.0003207	0.00031486	0.963586
0.000321	0.000315149	0.963531
0.0003213	0.000315438	0.963477
0.0003216	0.000315727	0.963423
0.0003219	0.000316016	0.963369
0.0003222	0.000316305	0.963314
0.0003225	0.000316594	0.96326
0.0003228	0.000316883	0.963205
0.0003231	0.000317172	0.963151
0.0003234	0.000317461	0.963096
0.0003237	0.000317749	0.963041
0.000324	0.000318038	0.962986
0.0003243	0.000318327	0.962932
0.0003246	0.000318616	0.962877
0.0003249	0.000318905	0.962822
0.0003252	0.000319194	0.962767
0.0003255	0.000319483	0.962712
0.0003258	0.000319771	0.962656
0.0003261	0.00032006	0.962601
0.0003264	0.000320349	0.962546
0.0003267	0.000320638	0.96249
0.000327	0.000320927	0.962435
0.0003273	0.000321215	0.962379
0.0003276	0.000321504	0.962324
0.0003279	0.000321793	0.962268
0.0003282	0.000322081	0.962213
0.0003285	0.00032237	0.962157
0.0003288	0.000322659	0.962101
0.0003291	0.000322947	0.962045
0.0003294	0.000323236	0.961989
0.0003297	0.000323524	0.961933
0.00033	0.000323813	0.961877
0.0003303	0.000324102	0.961821
0.0003306	0.00032439	0.961765
0.0003309	0.000324679	0.961708
0.0003312	0.000324967	0.961652
0.0003315	0.000325256	0.961596
0.0003318	0.000325544	0.961539
0.0003321	0.000325833	0.961483
0.0003324	0.000326121	0.961426
0.0003327	0.000326409	0.961369
0.000333	0.000326698	0.961313
0.0003333	0.000326986	0.961256
0.0003336	0.000327275	0.961199
0.0003339	0.000327563	0.961142
0.0003342	0.000327851	0.961085
0.0003345	0.00032814	0.961028
0.0003348	0.000328428	0.960971
0.0003351	0.000328716	0.960914
0.0003354	0.000329004	0.960856
0.0003357	0.000329293	0.960799
0.000336	0.000329581	0.960742
0.0003363	0.000329869	0.960684
0.0003366	0.000330157	0.960627
0.0003369	0.000330445	0.960569
0.0003372	0.000330734	0.960511
0.0003375	0.000331022	0.960454
0.0003378	0.00033131	0.960396
0.0003381	0.000331598	0.960338
0.0003384	0.000331886	0.96028
0.0003387	0.000332174	0.960222
0.000339	0.000332462	0.960164
0.0003393	0.00033275	0.960106
0.0003396	0.000333038	0.960048
0.0003399	0.000333326	0.959989
0.0003402	0.000333614	0.959931
0.0003405	0.000333902	0.959873
0.0003408	0.00033419	0.959814
0.0003411	0.000334478	0.959756
0.0003414	0.000334766	0.959697
0.0003417	0.000335054	0.959639
0.000342	0.000335342	0.95958
0.0003423	0.00033563	0.959521
0.0003426	0.000335918	0.959462
0.0003429	0.000336205	0.959403
0.0003432	0.000336493	0.959344
0.0003435	0.000336781	0.959285
0.0003438	0.000337069	0.959226
0.0003441	0.000337357	0.959167
0.0003444	0.000337644	0.959108
0.0003447	0.000337932	0.959048
0.000345	0.00033822	0.958989
0.0003453	0.000338507	0.95893
0.0003456	0.000338795	0.95887
0.0003459	0.000339083	0.95881
0.0003462	0.00033937	0.958751
0.0003465	0.000339658	0.958691
0.0003468	0.000339946	0.958631
0.0003471	0.000340233	0.958571
0.0003474	0.000340521	0.958511
0.0003477	0.000340808	0.958451
0.000348	0.000341096	0.958391
0.0003483	0.000341383	0.958331
0.0003486	0.000341671	0.958271
0.0003489	0.000341958	0.958211
0.0003492	0.000342246	0.95815
0.0003495	0.000342533	0.95809
0.0003498	0.000342821	0.95803
0.0003501	0.000343108	0.957969
0.0003504	0.000343395	0.957908
0.0003507	0.000343683	0.957848
0.000351	0.00034397	0.957787
0.0003513	0.000344257	0.957726
0.0003516	0.000344545	0.957665
0.0003519	0.000344832	0.957604
0.0003522	0.000345119	0.957543
0.0003525	0.000345406	0.957482
0.0003528	0.000345694	0.957421
0.0003531	0.000345981	0.95736
0.0003534	0.000346268	0.957299
0.0003537	0.000346555	0.957237
0.000354	0.000346842	0.957176
0.0003543	0.00034713	0.957114
0.0003546	0.000347417	0.957053
0.0003549	0.000347704	0.956991
0.0003552	0.000347991	0.95693
0.0003555	0.000348278	0.956868
0.0003558	0.000348565	0.956806
0.0003561	0.000348852	0.956744
0.0003564	0.000349139	0.956682
0.0003567	0.000349426	0.95662
0.000357	0.000349713	0.956558
0.0003573	0.00035	0.956496
0.0003576	0.000350287	0.956434
0.0003579	0.000350574	0.956371
0.0003582	0.000350861	0.956309
0.0003585	0.000351148	0.956247
0.0003588	0.000351435	0.956184
0.0003591	0.000351721	0.956121
0.0003594	0.000352008	0.956059
0.0003597	0.000352295	0.955996
0.00036	0.000352582	0.955933
0.0003603	0.000352869	0.95587
0.0003606	0.000353155	0.955808
0.0003609	0.000353442	0.955745
0.0003612	0.000353729	0.955681
0.0003615	0.000354015	0.955618
0.0003618	0.000354302	0.955555
0.0003621	0.000354589	0.955492
0.0003624	0.000354875	0.955429
0.0003627	0.000355162	0.955365
0.000363	0.000355449	0.955302
0.0003633	0.000355735	0.955238
0.0003636	0.000356022	0.955174
0.0003639	0.000356308	0.955111
0.0003642	0.000356595	0.955047
0.0003645	0.000356881	0.954983
0.0003648	0.000357168	0.954919
0.0003651	0.000357454	0.954855
0.0003654	0.000357741	0.954791
0.0003657	0.000358027	0.954727
0.000366	0.000358314	0.954663
0.0003663	0.0003586	0.954599
0.0003666	0.000358886	0.954534
0.0003669	0.000359173	0.95447
0.0003672	0.000359459	0.954406
0.0003675	0.000359745	0.954341
0.0003678	0.000360032	0.954277
0.0003681	0.000360318	0.954212
0.0003684	0.000360604	0.954147
0.0003687	0.00036089	0.954082
0.000369	0.000361177	0.954017
0.0003693	0.000361463	0.953953
0.0003696	0.000361749	0.953888
0.0003699	0.000362035	0.953822
0.0003702	0.000362321	0.953757
0.0003705	0.000362607	0.953692
0.0003708	0.000362894	0.953627
0.0003711	0.00036318	0.953561
0.0003714	0.000363466	0.953496
0.0003717	0.000363752	0.953431
0.000372	0.000364038	0.953365
0.0003723	0.000364324	0.953299
0.0003726	0.00036461	0.953234
0.0003729	0.000364896	0.953168
0.0003732	0.000365182	0.953102
0.0003735	0.000365468	0.953036
0.0003738	0.000365753	0.95297
0.0003741	0.000366039	0.952904
0.0003744	0.000366325	0.952838
0.0003747	0.000366611	0.952772
0.000375	0.000366897	0.952705
0.0003753	0.000367183	0.952639
0.0003756	0.000367468	0.952573
0.0003759	0.000367754	0.952506
0.0003762	0.00036804	0.95244
0.0003765	0.000368326	0.952373
0.0003768	0.000368611	0.952306
0.0003771	0.000368897	0.952239
0.0003774	0.000369183	0.952173
0.0003777	0.000369468	0.952106
0.000378	0.000369754	0.952039
0.0003783	0.00037004	0.951972
0.0003786	0.000370325	0.951904
0.0003789	0.000370611	0.951837
0.0003792	0.000370896	0.95177
0.0003795	0.000371182	0.951703
0.0003798	0.000371467	0.951635
0.0003801	0.000371753	0.951568
0.0003804	0.000372038	0.9515
0.0003807	0.000372324	0.951433
0.000381	0.000372609	0.951365
0.0003813	0.000372894	0.951297
0.0003816	0.00037318	0.951229
0.0003819	0.000373465	0.951161
0.0003822	0.000373751	0.951093
0.0003825	0.000374036	0.951025
0.0003828	0.000374321	0.950957
0.0003831	0.000374606	0.950889
0.0003834	0.000374892	0.950821
0.0003837	0.000375177	0.950752
0.000384	0.000375462	0.950684
0.0003843	0.000375747	0.950615
0.0003846	0.000376032	0.950547
0.0003849	0.000376318	0.950478
0.0003852	0.000376603	0.950409
0.0003855	0.000376888	0.950341
0.0003858	0.000377173	0.950272
0.0003861	0.000377458	0.950203
0.0003864	0.000377743	0.950134
0.0003867	0.000378028	0.950065
0.000387	0.000378313	0.949996
0.0003873	0.000378598	0.949926
0.0003876	0.000378883	0.949857
0.0003879	0.000379168	0.949788
0.0003882	0.000379453	0.949718
0.0003885	0.000379738	0.949649
0.0003888	0.000380023	0.949579
0.0003891	0.000380308	0.94951
0.0003894	0.000380592	0.94944
0.0003897	0.000380877	0.94937
0.00039	0.000381162	0.9493
0.0003903	0.000381447	0.94923
0.0003906	0.000381732	0.94916
0.0003909	0.000382016	0.94909
0.0003912	0.000382301	0.94902
0.0003915	0.000382586	0.94895
0.0003918	0.00038287	0.948879
0.0003921	0.000383155	0.948809
0.0003924	0.00038344	0.948739
0.0003927	0.000383724	0.948668
0.000393	0.000384009	0.948598
0.0003933	0.000384294	0.948527
0.0003936	0.000384578	0.948456
0.0003939	0.000384863	0.948385
0.0003942	0.000385147	0.948314
0.0003945	0.000385432	0.948243
0.0003948	0.000385716	0.948172
0.0003951	0.000386	0.948101
0.0003954	0.000386285	0.94803
0.0003957	0.000386569	0.947959
0.000396	0.000386854	0.947888
0.0003963	0.000387138	0.947816
0.0003966	0.000387422	0.947745
0.0003969	0.000387707	0.947673
0.0003972	0.000387991	0.947601
0.0003975	0.000388275	0.94753
0.0003978	0.000388559	0.947458
0.0003981	0.000388844	0.947386
0.0003984	0.000389128	0.947314
0.0003987	0.000389412	0.947242
0.000399	0.000389696	0.94717
0.0003993	0.00038998	0.947098
0.0003996	0.000390265	0.947026
0.0003999	0.000390549	0.946953
0.0004002	0.000390833	0.946881
0.0004005	0.000391117	0.946809
0.0004008	0.000391401	0.946736
0.0004011	0.000391685	0.946664
0.0004014	0.000391969	0.946591
0.0004017	0.000392253	0.946518
0.000402	0.000392537	0.946445
0.0004023	0.000392821	0.946372
0.0004026	0.000393105	0.946299
0.0004029	0.000393388	0.946226
0.0004032	0.000393672	0.946153
0.0004035	0.000393956	0.94608
0.0004038	0.00039424	0.946007
0.0004041	0.000394524	0.945933
0.0004044	0.000394807	0.94586
0.0004047	0.000395091	0.945787
0.000405	0.000395375	0.945713
0.0004053	0.000395659	0.945639
0.0004056	0.000395942	0.945566
0.0004059	0.000396226	0.945492
0.0004062	0.00039651	0.945418
0.0004065	0.000396793	0.945344
0.0004068	0.000397077	0.94527
0.0004071	0.00039736	0.945196
0.0004074	0.000397644	0.945122
0.0004077	0.000397927	0.945048
0.000408	0.000398211	0.944973
0.0004083	0.000398494	0.944899
0.0004086	0.000398778	0.944824
0.0004089	0.000399061	0.94475
0.0004092	0.000399345	0.944675
0.0004095	0.000399628	0.944601
0.0004098	0.000399912	0.944526
0.0004101	0.000400195	0.944451
0.0004104	0.000400478	0.944376
0.0004107	0.000400761	0.944301
0.000411	0.000401045	0.944226
0.0004113	0.000401328	0.944151
0.0004116	0.000401611	0.944076
0.0004119	0.000401894	0.944
0.0004122	0.000402178	0.943925
0.0004125	0.000402461	0.94385
0.0004128	0.000402744	0.943774
0.0004131	0.000403027	0.943698
0.0004134	0.00040331	0.943623
0.0004137	0.000403593	0.943547
0.000414	0.000403876	0.943471
0.0004143	0.000404159	0.943395
0.0004146	0.000404442	0.943319
0.0004149	0.000404725	0.943243
0.0004152	0.000405008	0.943167
0.0004155	0.000405291	0.943091
0.0004158	0.000405574	0.943015
0.0004161	0.000405857	0.942938
0.0004164	0.00040614	0.942862
0.0004167	0.000406423	0.942785
0.000417	0.000406706	0.942709
0.0004173	0.000406988	0.942632
0.0004176	0.000407271	0.942555
0.0004179	0.000407554	0.942478
0.0004182	0.000407837	0.942402
0.0004185	0.000408119	0.942325
0.0004188	0.000408402	0.942248
0.0004191	0.000408685	0.94217
0.0004194	0.000408967	0.942093
0.0004197	0.00040925	0.942016
0.00042	0.000409533	0.941939
0.0004203	0.000409815	0.941861
0.0004206	0.000410098	0.941784
0.0004209	0.00041038	0.941706
0.0004212	0.000410663	0.941628
0.0004215	0.000410945	0.941551
0.0004218	0.000411228	0.941473
0.0004221	0.00041151	0.941395
0.0004224	0.000411792	0.941317
0.0004227	0.000412075	0.941239
0.000423	0.000412357	0.941161
0.0004233	0.00041264	0.941082
0.0004236	0.000412922	0.941004
0.0004239	0.000413204	0.940926
0.0004242	0.000413486	0.940847
0.0004245	0.000413769	0.940769
0.0004248	0.000414051	0.94069
0.0004251	0.000414333	0.940612
0.0004254	0.000414615	0.940533
0.0004257	0.000414897	0.940454
0.000426	0.00041518	0.940375
0.0004263	0.000415462	0.940296
0.0004266	0.000415744	0.940217
0.0004269	0.000416026	0.940138
0.0004272	0.000416308	0.940059
0.0004275	0.00041659	0.939979
0.0004278	0.000416872	0.9399
0.0004281	0.000417154	0.939821
0.0004284	0.000417436	0.939741
0.0004287	0.000417718	0.939661
0.000429	0.000417999	0.939582
0.0004293	0.000418281	0.939502
0.0004296	0.000418563	0.939422
0.0004299	0.000418845	0.939342
0.0004302	0.000419127	0.939262
0.0004305	0.000419409	0.939182
0.0004308	0.00041969	0.939102
0.0004311	0.000419972	0.939022
0.0004314	0.000420254	0.938941
0.0004317	0.000420535	0.938861
0.000432	0.000420817	0.938781
0.0004323	0.000421099	0.9387
0.0004326	0.00042138	0.938619
0.0004329	0.000421662	0.938539
0.0004332	0.000421943	0.938458
0.0004335	0.000422225	0.938377
0.0004338	0.000422506	0.938296
0.0004341	0.000422788	0.938215
0.0004344	0.000423069	0.938134
0.0004347	0.000423351	0.938053
0.000435	0.000423632	0.937971
0.0004353	0.000423913	0.93789
0.0004356	0.000424195	0.937809
0.0004359	0.000424476	0.937727
0.0004362	0.000424757	0.937646
0.0004365	0.000425039	0.937564
0.0004368	0.00042532	0.937482
0.0004371	0.000425601	0.9374
0.0004374	0.000425882	0.937319
0.0004377	0.000426164	0.937237
0.000438	0.000426445	0.937154
0.0004383	0.000426726	0.937072
0.0004386	0.000427007	0.93699
0.0004389	0.000427288	0.936908
0.0004392	0.000427569	0.936825
0.0004395	0.00042785	0.936743
0.0004398	0.000428131	0.93666
0.0004401	0.000428412	0.936578
0.0004404	0.000428693	0.936495
0.0004407	0.000428974	0.936412
0.000441	0.000429255	0.93633
0.0004413	0.000429536	0.936247
0.0004416	0.000429817	0.936164
0.0004419	0.000430098	0.93608
0.0004422	0.000430378	0.935997
0.0004425	0.000430659	0.935914
0.0004428	0.00043094	0.935831
0.0004431	0.000431221	0.935747
0.0004434	0.000431501	0.935664
0.0004437	0.000431782	0.93558
