t(s)	x(m)	v(m/s)
0.0014553	0.00115813	-0.330308
0.0014556	0.00115803	-0.330704
0.0014559	0.00115793	-0.331099
0.0014562	0.00115783	-0.331494
0.0014565	0.00115774	-0.331889
0.0014568	0.00115764	-0.332283
0.0014571	0.00115754	-0.332677
0.0014574	0.00115744	-0.333071
0.0014577	0.00115734	-0.333464
0.001458	0.00115724	-0.333857
0.0014583	0.00115714	-0.33425
0.0014586	0.00115704	-0.334642
0.0014589	0.00115693	-0.335034
0.0014592	0.00115683	-0.335425
0.0014595	0.00115673	-0.335816
0.0014598	0.00115663	-0.336207
0.0014601	0.00115653	-0.336597
0.0014604	0.00115643	-0.336987
0.0014607	0.00115633	-0.337377
0.001461	0.00115623	-0.337766
0.0014613	0.00115613	-0.338155
0.0014616	0.00115603	-0.338544
0.0014619	0.00115592	-0.338932
0.0014622	0.00115582	-0.339319
0.0014625	0.00115572	-0.339707
0.0014628	0.00115562	-0.340094
0.0014631	0.00115552	-0.34048
0.0014634	0.00115541	-0.340866
0.0014637	0.00115531	-0.341252
0.001464	0.00115521	-0.341638
0.0014643	0.00115511	-0.342023
0.0014646	0.001155	-0.342408
0.0014649	0.0011549	-0.342792
0.0014652	0.0011548	-0.343176
0.0014655	0.0011547	-0.34356
0.0014658	0.00115459	-0.343943
0.0014661	0.00115449	-0.344326
0.0014664	0.00115439	-0.344708
0.0014667	0.00115428	-0.34509
0.001467	0.00115418	-0.345472
0.0014673	0.00115407	-0.345853
0.0014676	0.00115397	-0.346234
0.0014679	0.00115387	-0.346615
0.0014682	0.00115376	-0.346995
0.0014685	0.00115366	-0.347375
0.0014688	0.00115355	-0.347755
0.0014691	0.00115345	-0.348134
0.0014694	0.00115335	-0.348513
0.0014697	0.00115324	-0.348891
0.00147	0.00115314	-0.349269
0.0014703	0.00115303	-0.349647
0.0014706	0.00115293	-0.350024
0.0014709	0.00115282	-0.350401
0.0014712	0.00115272	-0.350777
0.0014715	0.00115261	-0.351154
0.0014718	0.00115251	-0.351529
0.0014721	0.0011524	-0.351905
0.0014724	0.00115229	-0.35228
0.0014727	0.00115219	-0.352654
0.001473	0.00115208	-0.353029
0.0014733	0.00115198	-0.353403
0.0014736	0.00115187	-0.353776
0.0014739	0.00115176	-0.354149
0.0014742	0.00115166	-0.354522
0.0014745	0.00115155	-0.354895
0.0014748	0.00115145	-0.355267
0.0014751	0.00115134	-0.355638
0.0014754	0.00115123	-0.35601
0.0014757	0.00115113	-0.356381
0.001476	0.00115102	-0.356751
0.0014763	0.00115091	-0.357121
0.0014766	0.0011508	-0.357491
0.0014769	0.0011507	-0.357861
0.0014772	0.00115059	-0.35823
0.0014775	0.00115048	-0.358598
0.0014778	0.00115037	-0.358967
0.0014781	0.00115027	-0.359335
0.0014784	0.00115016	-0.359702
0.0014787	0.00115005	-0.360069
0.001479	0.00114994	-0.360436
0.0014793	0.00114983	-0.360803
0.0014796	0.00114973	-0.361169
0.0014799	0.00114962	-0.361535
0.0014802	0.00114951	-0.3619
0.0014805	0.0011494	-0.362265
0.0014808	0.00114929	-0.36263
0.0014811	0.00114918	-0.362994
0.0014814	0.00114907	-0.363358
0.0014817	0.00114896	-0.363721
0.001482	0.00114886	-0.364084
0.0014823	0.00114875	-0.364447
0.0014826	0.00114864	-0.364809
0.0014829	0.00114853	-0.365171
0.0014832	0.00114842	-0.365533
0.0014835	0.00114831	-0.365894
0.0014838	0.0011482	-0.366255
0.0014841	0.00114809	-0.366616
0.0014844	0.00114798	-0.366976
0.0014847	0.00114787	-0.367335
0.001485	0.00114776	-0.367695
0.0014853	0.00114765	-0.368054
0.0014856	0.00114754	-0.368413
0.0014859	0.00114743	-0.368771
0.0014862	0.00114732	-0.369129
0.0014865	0.00114721	-0.369486
0.0014868	0.00114709	-0.369843
0.0014871	0.00114698	-0.3702
0.0014874	0.00114687	-0.370557
0.0014877	0.00114676	-0.370913
0.001488	0.00114665	-0.371268
0.0014883	0.00114654	-0.371624
0.0014886	0.00114643	-0.371979
0.0014889	0.00114631	-0.372333
0.0014892	0.0011462	-0.372687
0.0014895	0.00114609	-0.373041
0.0014898	0.00114598	-0.373395
0.0014901	0.00114587	-0.373748
0.0014904	0.00114576	-0.3741
0.0014907	0.00114564	-0.374453
0.001491	0.00114553	-0.374805
0.0014913	0.00114542	-0.375156
0.0014916	0.00114531	-0.375507
0.0014919	0.00114519	-0.375858
0.0014922	0.00114508	-0.376209
0.0014925	0.00114497	-0.376559
0.0014928	0.00114485	-0.376909
0.0014931	0.00114474	-0.377258
0.0014934	0.00114463	-0.377607
0.0014937	0.00114451	-0.377956
0.001494	0.0011444	-0.378304
0.0014943	0.00114429	-0.378652
0.0014946	0.00114417	-0.378999
0.0014949	0.00114406	-0.379346
0.0014952	0.00114395	-0.379693
0.0014955	0.00114383	-0.380039
0.0014958	0.00114372	-0.380385
0.0014961	0.0011436	-0.380731
0.0014964	0.00114349	-0.381076
0.0014967	0.00114338	-0.381421
0.001497	0.00114326	-0.381766
0.0014973	0.00114315	-0.38211
0.0014976	0.00114303	-0.382454
0.0014979	0.00114292	-0.382797
0.0014982	0.0011428	-0.38314
0.0014985	0.00114269	-0.383483
0.0014988	0.00114257	-0.383825
0.0014991	0.00114246	-0.384167
0.0014994	0.00114234	-0.384509
0.0014997	0.00114223	-0.38485
0.0015	0.00114211	-0.385191
0.0015003	0.00114199	-0.385531
0.0015006	0.00114188	-0.385871
0.0015009	0.00114176	-0.386211
0.0015012	0.00114165	-0.38655
0.0015015	0.00114153	-0.386889
0.0015018	0.00114142	-0.387228
0.0015021	0.0011413	-0.387566
0.0015024	0.00114118	-0.387904
0.0015027	0.00114107	-0.388242
0.001503	0.00114095	-0.388579
0.0015033	0.00114083	-0.388916
0.0015036	0.00114072	-0.389252
0.0015039	0.0011406	-0.389588
0.0015042	0.00114048	-0.389924
0.0015045	0.00114037	-0.390259
0.0015048	0.00114025	-0.390594
0.0015051	0.00114013	-0.390928
0.0015054	0.00114001	-0.391263
0.0015057	0.0011399	-0.391596
0.001506	0.00113978	-0.39193
0.0015063	0.00113966	-0.392263
0.0015066	0.00113954	-0.392596
0.0015069	0.00113943	-0.392928
0.0015072	0.00113931	-0.39326
0.0015075	0.00113919	-0.393592
0.0015078	0.00113907	-0.393923
0.0015081	0.00113895	-0.394254
0.0015084	0.00113883	-0.394584
0.0015087	0.00113872	-0.394914
0.001509	0.0011386	-0.395244
0.0015093	0.00113848	-0.395574
0.0015096	0.00113836	-0.395903
0.0015099	0.00113824	-0.396231
0.0015102	0.00113812	-0.39656
0.0015105	0.001138	-0.396887
0.0015108	0.00113788	-0.397215
0.0015111	0.00113777	-0.397542
0.0015114	0.00113765	-0.397869
0.0015117	0.00113753	-0.398195
0.001512	0.00113741	-0.398522
0.0015123	0.00113729	-0.398847
0.0015126	0.00113717	-0.399173
0.0015129	0.00113705	-0.399498
0.0015132	0.00113693	-0.399822
0.0015135	0.00113681	-0.400146
0.0015138	0.00113669	-0.40047
0.0015141	0.00113657	-0.400794
0.0015144	0.00113645	-0.401117
0.0015147	0.00113633	-0.40144
0.001515	0.00113621	-0.401762
0.0015153	0.00113609	-0.402084
0.0015156	0.00113597	-0.402406
0.0015159	0.00113584	-0.402727
0.0015162	0.00113572	-0.403048
0.0015165	0.0011356	-0.403369
0.0015168	0.00113548	-0.403689
0.0015171	0.00113536	-0.404009
0.0015174	0.00113524	-0.404328
0.0015177	0.00113512	-0.404648
0.001518	0.001135	-0.404966
0.0015183	0.00113488	-0.405285
0.0015186	0.00113475	-0.405603
0.0015189	0.00113463	-0.40592
0.0015192	0.00113451	-0.406238
0.0015195	0.00113439	-0.406555
0.0015198	0.00113427	-0.406871
0.0015201	0.00113414	-0.407187
0.0015204	0.00113402	-0.407503
0.0015207	0.0011339	-0.407819
0.001521	0.00113378	-0.408134
0.0015213	0.00113365	-0.408448
0.0015216	0.00113353	-0.408763
0.0015219	0.00113341	-0.409077
0.0015222	0.00113329	-0.40939
0.0015225	0.00113316	-0.409704
0.0015228	0.00113304	-0.410017
0.0015231	0.00113292	-0.410329
0.0015234	0.00113279	-0.410641
0.0015237	0.00113267	-0.410953
0.001524	0.00113255	-0.411265
0.0015243	0.00113242	-0.411576
0.0015246	0.0011323	-0.411887
0.0015249	0.00113218	-0.412197
0.0015252	0.00113205	-0.412507
0.0015255	0.00113193	-0.412817
0.0015258	0.00113181	-0.413126
0.0015261	0.00113168	-0.413435
0.0015264	0.00113156	-0.413743
0.0015267	0.00113143	-0.414051
0.001527	0.00113131	-0.414359
0.0015273	0.00113119	-0.414667
0.0015276	0.00113106	-0.414974
0.0015279	0.00113094	-0.415281
0.0015282	0.00113081	-0.415587
0.0015285	0.00113069	-0.415893
0.0015288	0.00113056	-0.416199
0.0015291	0.00113044	-0.416504
0.0015294	0.00113031	-0.416809
0.0015297	0.00113019	-0.417113
0.00153	0.00113006	-0.417418
0.0015303	0.00112994	-0.417721
0.0015306	0.00112981	-0.418025
0.0015309	0.00112969	-0.418328
0.0015312	0.00112956	-0.418631
0.0015315	0.00112943	-0.418933
0.0015318	0.00112931	-0.419235
0.0015321	0.00112918	-0.419537
0.0015324	0.00112906	-0.419838
0.0015327	0.00112893	-0.420139
0.001533	0.00112881	-0.42044
0.0015333	0.00112868	-0.42074
0.0015336	0.00112855	-0.42104
0.0015339	0.00112843	-0.421339
0.0015342	0.0011283	-0.421638
0.0015345	0.00112817	-0.421937
0.0015348	0.00112805	-0.422236
0.0015351	0.00112792	-0.422534
0.0015354	0.00112779	-0.422831
0.0015357	0.00112767	-0.423129
0.001536	0.00112754	-0.423426
0.0015363	0.00112741	-0.423722
0.0015366	0.00112729	-0.424018
0.0015369	0.00112716	-0.424314
0.0015372	0.00112703	-0.42461
0.0015375	0.0011269	-0.424905
0.0015378	0.00112678	-0.4252
0.0015381	0.00112665	-0.425494
0.0015384	0.00112652	-0.425788
0.0015387	0.00112639	-0.426082
0.001539	0.00112626	-0.426376
0.0015393	0.00112614	-0.426669
0.0015396	0.00112601	-0.426961
0.0015399	0.00112588	-0.427254
0.0015402	0.00112575	-0.427546
0.0015405	0.00112562	-0.427837
0.0015408	0.0011255	-0.428128
0.0015411	0.00112537	-0.428419
0.0015414	0.00112524	-0.42871
0.0015417	0.00112511	-0.429
0.001542	0.00112498	-0.42929
0.0015423	0.00112485	-0.429579
0.0015426	0.00112472	-0.429868
0.0015429	0.00112459	-0.430157
0.0015432	0.00112447	-0.430445
0.0015435	0.00112434	-0.430733
0.0015438	0.00112421	-0.431021
0.0015441	0.00112408	-0.431308
0.0015444	0.00112395	-0.431595
0.0015447	0.00112382	-0.431882
0.001545	0.00112369	-0.432168
0.0015453	0.00112356	-0.432454
0.0015456	0.00112343	-0.432739
0.0015459	0.0011233	-0.433025
0.0015462	0.00112317	-0.433309
0.0015465	0.00112304	-0.433594
0.0015468	0.00112291	-0.433878
0.0015471	0.00112278	-0.434162
0.0015474	0.00112265	-0.434445
0.0015477	0.00112252	-0.434728
0.001548	0.00112239	-0.435011
0.0015483	0.00112226	-0.435293
0.0015486	0.00112213	-0.435575
0.0015489	0.001122	-0.435857
0.0015492	0.00112187	-0.436138
0.0015495	0.00112173	-0.436419
0.0015498	0.0011216	-0.436699
0.0015501	0.00112147	-0.436979
0.0015504	0.00112134	-0.437259
0.0015507	0.00112121	-0.437539
0.001551	0.00112108	-0.437818
0.0015513	0.00112095	-0.438097
0.0015516	0.00112082	-0.438375
0.0015519	0.00112068	-0.438653
0.0015522	0.00112055	-0.438931
0.0015525	0.00112042	-0.439208
0.0015528	0.00112029	-0.439485
0.0015531	0.00112016	-0.439762
0.0015534	0.00112003	-0.440038
0.0015537	0.00111989	-0.440314
0.001554	0.00111976	-0.44059
0.0015543	0.00111963	-0.440865
0.0015546	0.0011195	-0.44114
0.0015549	0.00111936	-0.441414
0.0015552	0.00111923	-0.441689
0.0015555	0.0011191	-0.441962
0.0015558	0.00111897	-0.442236
0.0015561	0.00111883	-0.442509
0.0015564	0.0011187	-0.442782
0.0015567	0.00111857	-0.443054
0.001557	0.00111844	-0.443326
0.0015573	0.0011183	-0.443598
0.0015576	0.00111817	-0.443869
0.0015579	0.00111804	-0.44414
0.0015582	0.0011179	-0.444411
0.0015585	0.00111777	-0.444681
0.0015588	0.00111764	-0.444951
0.0015591	0.0011175	-0.445221
0.0015594	0.00111737	-0.44549
0.0015597	0.00111724	-0.445759
0.00156	0.0011171	-0.446028
0.0015603	0.00111697	-0.446296
0.0015606	0.00111683	-0.446564
0.0015609	0.0011167	-0.446831
0.0015612	0.00111657	-0.447098
0.0015615	0.00111643	-0.447365
0.0015618	0.0011163	-0.447632
0.0015621	0.00111616	-0.447898
0.0015624	0.00111603	-0.448163
0.0015627	0.00111589	-0.448429
0.001563	0.00111576	-0.448694
0.0015633	0.00111562	-0.448959
0.0015636	0.00111549	-0.449223
0.0015639	0.00111536	-0.449487
0.0015642	0.00111522	-0.449751
0.0015645	0.00111509	-0.450014
0.0015648	0.00111495	-0.450277
0.0015651	0.00111482	-0.45054
0.0015654	0.00111468	-0.450802
0.0015657	0.00111454	-0.451064
0.001566	0.00111441	-0.451325
0.0015663	0.00111427	-0.451587
0.0015666	0.00111414	-0.451848
0.0015669	0.001114	-0.452108
0.0015672	0.00111387	-0.452368
0.0015675	0.00111373	-0.452628
0.0015678	0.0011136	-0.452888
0.0015681	0.00111346	-0.453147
0.0015684	0.00111332	-0.453406
0.0015687	0.00111319	-0.453664
0.001569	0.00111305	-0.453922
0.0015693	0.00111292	-0.45418
0.0015696	0.00111278	-0.454438
0.0015699	0.00111264	-0.454695
0.0015702	0.00111251	-0.454951
0.0015705	0.00111237	-0.455208
0.0015708	0.00111223	-0.455464
0.0015711	0.0011121	-0.45572
0.0015714	0.00111196	-0.455975
0.0015717	0.00111182	-0.45623
0.001572	0.00111169	-0.456485
0.0015723	0.00111155	-0.456739
0.0015726	0.00111141	-0.456993
0.0015729	0.00111127	-0.457247
0.0015732	0.00111114	-0.4575
0.0015735	0.001111	-0.457753
0.0015738	0.00111086	-0.458005
0.0015741	0.00111073	-0.458258
0.0015744	0.00111059	-0.45851
0.0015747	0.00111045	-0.458761
0.001575	0.00111031	-0.459012
0.0015753	0.00111017	-0.459263
0.0015756	0.00111004	-0.459514
0.0015759	0.0011099	-0.459764
0.0015762	0.00110976	-0.460014
0.0015765	0.00110962	-0.460263
0.0015768	0.00110948	-0.460513
0.0015771	0.00110935	-0.460762
0.0015774	0.00110921	-0.46101
0.0015777	0.00110907	-0.461258
0.001578	0.00110893	-0.461506
0.0015783	0.00110879	-0.461753
0.0015786	0.00110865	-0.462001
0.0015789	0.00110852	-0.462247
0.0015792	0.00110838	-0.462494
0.0015795	0.00110824	-0.46274
0.0015798	0.0011081	-0.462986
0.0015801	0.00110796	-0.463231
0.0015804	0.00110782	-0.463476
0.0015807	0.00110768	-0.463721
0.001581	0.00110754	-0.463965
0.0015813	0.0011074	-0.46421
0.0015816	0.00110726	-0.464453
0.0015819	0.00110713	-0.464697
0.0015822	0.00110699	-0.46494
0.0015825	0.00110685	-0.465182
0.0015828	0.00110671	-0.465425
0.0015831	0.00110657	-0.465667
0.0015834	0.00110643	-0.465909
0.0015837	0.00110629	-0.46615
0.001584	0.00110615	-0.466391
0.0015843	0.00110601	-0.466632
0.0015846	0.00110587	-0.466872
0.0015849	0.00110573	-0.467112
0.0015852	0.00110559	-0.467352
0.0015855	0.00110545	-0.467591
0.0015858	0.00110531	-0.46783
0.0015861	0.00110517	-0.468069
0.0015864	0.00110503	-0.468307
0.0015867	0.00110489	-0.468545
0.001587	0.00110475	-0.468783
0.0015873	0.0011046	-0.46902
0.0015876	0.00110446	-0.469257
0.0015879	0.00110432	-0.469494
0.0015882	0.00110418	-0.46973
0.0015885	0.00110404	-0.469966
0.0015888	0.0011039	-0.470202
0.0015891	0.00110376	-0.470437
0.0015894	0.00110362	-0.470672
0.0015897	0.00110348	-0.470907
0.00159	0.00110334	-0.471141
0.0015903	0.00110319	-0.471375
0.0015906	0.00110305	-0.471609
0.0015909	0.00110291	-0.471842
0.0015912	0.00110277	-0.472075
0.0015915	0.00110263	-0.472307
0.0015918	0.00110249	-0.47254
0.0015921	0.00110234	-0.472772
0.0015924	0.0011022	-0.473003
0.0015927	0.00110206	-0.473235
0.001593	0.00110192	-0.473466
0.0015933	0.00110178	-0.473696
0.0015936	0.00110163	-0.473927
0.0015939	0.00110149	-0.474157
0.0015942	0.00110135	-0.474386
0.0015945	0.00110121	-0.474615
0.0015948	0.00110106	-0.474844
0.0015951	0.00110092	-0.475073
0.0015954	0.00110078	-0.475301
0.0015957	0.00110064	-0.475529
0.001596	0.00110049	-0.475757
0.0015963	0.00110035	-0.475984
0.0015966	0.00110021	-0.476211
0.0015969	0.00110007	-0.476438
0.0015972	0.00109992	-0.476664
0.0015975	0.00109978	-0.47689
0.0015978	0.00109964	-0.477116
0.0015981	0.00109949	-0.477341
0.0015984	0.00109935	-0.477566
0.0015987	0.00109921	-0.477791
0.001599	0.00109906	-0.478015
0.0015993	0.00109892	-0.478239
0.0015996	0.00109878	-0.478463
0.0015999	0.00109863	-0.478686
0.0016002	0.00109849	-0.478909
0.0016005	0.00109835	-0.479132
0.0016008	0.0010982	-0.479355
0.0016011	0.00109806	-0.479577
0.0016014	0.00109791	-0.479798
0.0016017	0.00109777	-0.48002
0.001602	0.00109763	-0.480241
0.0016023	0.00109748	-0.480462
0.0016026	0.00109734	-0.480682
0.0016029	0.00109719	-0.480902
0.0016032	0.00109705	-0.481122
0.0016035	0.00109691	-0.481341
0.0016038	0.00109676	-0.48156
0.0016041	0.00109662	-0.481779
0.0016044	0.00109647	-0.481998
0.0016047	0.00109633	-0.482216
0.001605	0.00109618	-0.482433
0.0016053	0.00109604	-0.482651
0.0016056	0.00109589	-0.482868
0.0016059	0.00109575	-0.483085
0.0016062	0.0010956	-0.483301
0.0016065	0.00109546	-0.483518
0.0016068	0.00109531	-0.483733
0.0016071	0.00109517	-0.483949
0.0016074	0.00109502	-0.484164
0.0016077	0.00109488	-0.484379
0.001608	0.00109473	-0.484594
0.0016083	0.00109459	-0.484808
0.0016086	0.00109444	-0.485022
0.0016089	0.0010943	-0.485235
0.0016092	0.00109415	-0.485448
0.0016095	0.001094	-0.485661
0.0016098	0.00109386	-0.485874
0.0016101	0.00109371	-0.486086
0.0016104	0.00109357	-0.486298
0.0016107	0.00109342	-0.48651
0.001611	0.00109327	-0.486721
0.0016113	0.00109313	-0.486932
0.0016116	0.00109298	-0.487143
0.0016119	0.00109284	-0.487353
0.0016122	0.00109269	-0.487563
0.0016125	0.00109254	-0.487773
0.0016128	0.0010924	-0.487982
0.0016131	0.00109225	-0.488191
0.0016134	0.0010921	-0.4884
0.0016137	0.00109196	-0.488609
0.001614	0.00109181	-0.488817
0.0016143	0.00109166	-0.489024
0.0016146	0.00109152	-0.489232
0.0016149	0.00109137	-0.489439
0.0016152	0.00109122	-0.489646
0.0016155	0.00109108	-0.489852
0.0016158	0.00109093	-0.490059
0.0016161	0.00109078	-0.490264
0.0016164	0.00109064	-0.49047
0.0016167	0.00109049	-0.490675
0.001617	0.00109034	-0.49088
0.0016173	0.00109019	-0.491085
0.0016176	0.00109005	-0.491289
0.0016179	0.0010899	-0.491493
0.0016182	0.00108975	-0.491697
0.0016185	0.0010896	-0.4919
0.0016188	0.00108946	-0.492103
0.0016191	0.00108931	-0.492306
0.0016194	0.00108916	-0.492508
0.0016197	0.00108901	-0.49271
0.00162	0.00108887	-0.492912
0.0016203	0.00108872	-0.493113
0.0016206	0.00108857	-0.493314
0.0016209	0.00108842	-0.493515
0.0016212	0.00108827	-0.493716
0.0016215	0.00108813	-0.493916
0.0016218	0.00108798	-0.494116
0.0016221	0.00108783	-0.494315
0.0016224	0.00108768	-0.494514
0.0016227	0.00108753	-0.494713
0.001623	0.00108738	-0.494912
0.0016233	0.00108724	-0.49511
0.0016236	0.00108709	-0.495308
0.0016239	0.00108694	-0.495506
0.0016242	0.00108679	-0.495703
0.0016245	0.00108664	-0.4959
0.0016248	0.00108649	-0.496097
0.0016251	0.00108634	-0.496293
0.0016254	0.00108619	-0.496489
0.0016257	0.00108605	-0.496685
0.001626	0.0010859	-0.49688
0.0016263	0.00108575	-0.497076
0.0016266	0.0010856	-0.49727
0.0016269	0.00108545	-0.497465
0.0016272	0.0010853	-0.497659
0.0016275	0.00108515	-0.497853
0.0016278	0.001085	-0.498047
0.0016281	0.00108485	-0.49824
0.0016284	0.0010847	-0.498433
0.0016287	0.00108455	-0.498625
0.001629	0.0010844	-0.498818
0.0016293	0.00108425	-0.49901
0.0016296	0.0010841	-0.499202
0.0016299	0.00108395	-0.499393
0.0016302	0.0010838	-0.499584
0.0016305	0.00108365	-0.499775
0.0016308	0.0010835	-0.499965
0.0016311	0.00108335	-0.500155
0.0016314	0.0010832	-0.500345
0.0016317	0.00108305	-0.500535
0.001632	0.0010829	-0.500724
0.0016323	0.00108275	-0.500913
0.0016326	0.0010826	-0.501102
0.0016329	0.00108245	-0.50129
0.0016332	0.0010823	-0.501478
0.0016335	0.00108215	-0.501666
0.0016338	0.001082	-0.501853
0.0016341	0.00108185	-0.50204
0.0016344	0.0010817	-0.502227
0.0016347	0.00108155	-0.502413
0.001635	0.0010814	-0.5026
0.0016353	0.00108125	-0.502785
0.0016356	0.0010811	-0.502971
0.0016359	0.00108095	-0.503156
0.0016362	0.0010808	-0.503341
0.0016365	0.00108064	-0.503526
0.0016368	0.00108049	-0.50371
0.0016371	0.00108034	-0.503894
0.0016374	0.00108019	-0.504078
0.0016377	0.00108004	-0.504261
0.001638	0.00107989	-0.504444
0.0016383	0.00107974	-0.504627
0.0016386	0.00107959	-0.50481
0.0016389	0.00107943	-0.504992
0.0016392	0.00107928	-0.505174
0.0016395	0.00107913	-0.505355
0.0016398	0.00107898	-0.505537
0.0016401	0.00107883	-0.505718
0.0016404	0.00107868	-0.505898
0.0016407	0.00107852	-0.506079
0.001641	0.00107837	-0.506259
0.0016413	0.00107822	-0.506439
0.0016416	0.00107807	-0.506618
0.0016419	0.00107792	-0.506797
0.0016422	0.00107776	-0.506976
0.0016425	0.00107761	-0.507155
0.0016428	0.00107746	-0.507333
0.0016431	0.00107731	-0.507511
0.0016434	0.00107716	-0.507688
0.0016437	0.001077	-0.507866
0.001644	0.00107685	-0.508043
0.0016443	0.0010767	-0.50822
0.0016446	0.00107655	-0.508396
0.0016449	0.00107639	-0.508572
0.0016452	0.00107624	-0.508748
0.0016455	0.00107609	-0.508924
0.0016458	0.00107594	-0.509099
0.0016461	0.00107578	-0.509274
0.0016464	0.00107563	-0.509449
0.0016467	0.00107548	-0.509623
0.001647	0.00107532	-0.509797
0.0016473	0.00107517	-0.509971
0.0016476	0.00107502	-0.510144
0.0016479	0.00107487	-0.510317
0.0016482	0.00107471	-0.51049
0.0016485	0.00107456	-0.510663
0.0016488	0.00107441	-0.510835
0.0016491	0.00107425	-0.511007
0.0016494	0.0010741	-0.511179
0.0016497	0.00107395	-0.51135
0.00165	0.00107379	-0.511521
0.0016503	0.00107364	-0.511692
0.0016506	0.00107349	-0.511863
0.0016509	0.00107333	-0.512033
0.0016512	0.00107318	-0.512203
0.0016515	0.00107302	-0.512372
0.0016518	0.00107287	-0.512542
0.0016521	0.00107272	-0.512711
0.0016524	0.00107256	-0.512879
0.0016527	0.00107241	-0.513048
0.001653	0.00107226	-0.513216
0.0016533	0.0010721	-0.513384
0.0016536	0.00107195	-0.513551
0.0016539	0.00107179	-0.513718
0.0016542	0.00107164	-0.513885
0.0016545	0.00107148	-0.514052
0.0016548	0.00107133	-0.514218
0.0016551	0.00107118	-0.514385
0.0016554	0.00107102	-0.51455
0.0016557	0.00107087	-0.514716
0.001656	0.00107071	-0.514881
0.0016563	0.00107056	-0.515046
0.0016566	0.0010704	-0.515211
0.0016569	0.00107025	-0.515375
0.0016572	0.00107009	-0.515539
0.0016575	0.00106994	-0.515703
0.0016578	0.00106979	-0.515866
0.0016581	0.00106963	-0.516029
0.0016584	0.00106948	-0.516192
0.0016587	0.00106932	-0.516355
0.001659	0.00106917	-0.516517
0.0016593	0.00106901	-0.516679
0.0016596	0.00106886	-0.516841
0.0016599	0.0010687	-0.517002
0.0016602	0.00106855	-0.517163
0.0016605	0.00106839	-0.517324
0.0016608	0.00106824	-0.517485
0.0016611	0.00106808	-0.517645
0.0016614	0.00106792	-0.517805
0.0016617	0.00106777	-0.517965
0.001662	0.00106761	-0.518124
0.0016623	0.00106746	-0.518283
0.0016626	0.0010673	-0.518442
0.0016629	0.00106715	-0.518601
0.0016632	0.00106699	-0.518759
0.0016635	0.00106684	-0.518917
0.0016638	0.00106668	-0.519075
0.0016641	0.00106652	-0.519232
0.0016644	0.00106637	-0.519389
0.0016647	0.00106621	-0.519546
0.001665	0.00106606	-0.519702
0.0016653	0.0010659	-0.519859
0.0016656	0.00106575	-0.520015
0.0016659	0.00106559	-0.52017
0.0016662	0.00106543	-0.520326
0.0016665	0.00106528	-0.520481
0.0016668	0.00106512	-0.520636
0.0016671	0.00106496	-0.52079
0.0016674	0.00106481	-0.520944
0.0016677	0.00106465	-0.521098
0.001668	0.0010645	-0.521252
0.0016683	0.00106434	-0.521405
0.0016686	0.00106418	-0.521559
0.0016689	0.00106403	-0.521711
0.0016692	0.00106387	-0.521864
0.0016695	0.00106371	-0.522016
0.0016698	0.00106356	-0.522168
0.0016701	0.0010634	-0.52232
0.0016704	0.00106324	-0.522471
0.0016707	0.00106309	-0.522623
0.001671	0.00106293	-0.522773
0.0016713	0.00106277	-0.522924
0.0016716	0.00106262	-0.523074
0.0016719	0.00106246	-0.523224
0.0016722	0.0010623	-0.523374
0.0016725	0.00106214	-0.523524
0.0016728	0.00106199	-0.523673
0.0016731	0.00106183	-0.523822
0.0016734	0.00106167	-0.52397
0.0016737	0.00106152	-0.524119
0.001674	0.00106136	-0.524267
0.0016743	0.0010612	-0.524414
0.0016746	0.00106104	-0.524562
0.0016749	0.00106089	-0.524709
0.0016752	0.00106073	-0.524856
0.0016755	0.00106057	-0.525003
0.0016758	0.00106041	-0.525149
0.0016761	0.00106026	-0.525295
0.0016764	0.0010601	-0.525441
0.0016767	0.00105994	-0.525587
0.001677	0.00105978	-0.525732
0.0016773	0.00105963	-0.525877
0.0016776	0.00105947	-0.526022
0.0016779	0.00105931	-0.526166
0.0016782	0.00105915	-0.52631
0.0016785	0.00105899	-0.526454
0.0016788	0.00105884	-0.526598
0.0016791	0.00105868	-0.526741
0.0016794	0.00105852	-0.526884
0.0016797	0.00105836	-0.527027
0.00168	0.0010582	-0.52717
0.0016803	0.00105805	-0.527312
0.0016806	0.00105789	-0.527454
0.0016809	0.00105773	-0.527595
0.0016812	0.00105757	-0.527737
0.0016815	0.00105741	-0.527878
0.0016818	0.00105725	-0.528019
0.0016821	0.0010571	-0.528159
0.0016824	0.00105694	-0.5283
0.0016827	0.00105678	-0.52844
0.001683	0.00105662	-0.52858
0.0016833	0.00105646	-0.528719
0.0016836	0.0010563	-0.528858
0.0016839	0.00105615	-0.528997
0.0016842	0.00105599	-0.529136
0.0016845	0.00105583	-0.529274
0.0016848	0.00105567	-0.529413
0.0016851	0.00105551	-0.52955
0.0016854	0.00105535	-0.529688
0.0016857	0.00105519	-0.529825
0.001686	0.00105503	-0.529962
0.0016863	0.00105487	-0.530099
0.0016866	0.00105472	-0.530236
0.0016869	0.00105456	-0.530372
0.0016872	0.0010544	-0.530508
0.0016875	0.00105424	-0.530644
0.0016878	0.00105408	-0.530779
0.0016881	0.00105392	-0.530914
0.0016884	0.00105376	-0.531049
0.0016887	0.0010536	-0.531184
0.001689	0.00105344	-0.531318
0.0016893	0.00105328	-0.531452
